Drug,Y
COC(F)=C(C(F)(F)F)C(F)(F)F,2.297
COC(OC)c1ccccc1,2.096
COC1(C)CC(c2ccccc2)c2c(c3ccccc3oc2=O)O1,1.906
COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5,3.4360000000000004
COC1C(C)OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C1O,3.839
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,2.719
COC1CC(C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C(N(C)C)C1O,2.481
COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O,2.011
COC1CCC(OC2(C)C(CC3CC(OC)C(C)C4(O3)OC(C)(C3CCC(C5CCC(C6OC(C)(O)C(C)CC6C)O5)O3)C(OC)C4C)OC(O)(C(C)C(=O)O)C(C)C2OC)OC1C,4.961
COC1CCC(OC2CC3(CC(O)C(C)C(C(C)C=C(C)C(=O)C(C)CC(C)C(=O)O)O3)OC2(C)C2CCC(C)C3(OC(C4OC(O)(CO)C(C)CC4C)CC3C)O2)OC1C,5.063
COC1CCC=CO1,1.908
COC1OC(CNC(=O)N(CCCl)N=O)C(O)C(O)C1O,3.849
COC=CC=C(C#N)C#N,2.827
COC=O,2.102
COCC(=O)N(C)C(=O)Oc1ccccc1OC(C)C,3.604
COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,2.175
COCC(C)=O,1.011
COCC(C)O,1.202
COCC(C)OC(C)=O,1.19
COCC1CS1,1.6869999999999998
COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CCC(=O)C2(C)CC1,4.122
COCCC(C)OC,1.501
COCCCO,1.198
COCCN1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1,2.905
COCCNC(=O)c1nc2c(N)nc(-c3ccccc3)nc2nc1NCCOC,1.899
COCCO,1.49
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,2.048
COCCOC(=O)C=CC(=O)OCCOC,1.842
COCCOC(=O)CC#N,1.5219999999999998
COCCOC(=O)CCCCCCCCC(=O)OCCOC,1.807
COCCOC(=O)N(CO)CO,1.212
COCCOC(C)=O,1.5419999999999998
COCCOC(C)OCCOC,1.7380000000000002
COCCOC(N)=O,1.035
COCCOCCOC,1.395
COCCOCCOC(C)=O,1.132
COCCOCCOCCO,1.162
COCCOCCOCCOC(C)=O,1.273
COCCOCCOCCOCCOC,1.636
COCCOCc1ccccc1,1.861
COCCO[Si](CCCl)(OCCOC)OCCOC,2.557
COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,1.999
COCCOc1nnc(CSP(=S)(OC)OC)s1,2.968
COCCSCCO,1.02
COCCc1ccc(OCC(O)CNC(C)C)cc1,1.887
COCN(C)N=O,2.172
COCNC(=O)CSP(=S)(OC)OC,2.636
COCOCCO,1.213
COCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1.371
COCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)cc1,2.2
COCc1ccccc1,1.096
CON(C(=O)CSP(=S)(OC)OC)C(C)C,3.043
CON(C(=O)c1cc(C)oc1C)C1CCCCC1,1.823
CON(C)C(=O)CC(SP(=S)(OC)OC)C(=O)N(C)OC,4.4110000000000005
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,2.135
CON(C)C(=O)Nc1ccc(Br)cc1,2.112
CON(C)C(=O)Nc1ccc(Cl)cc1,2.076
CON=C(C)C(=NOC(=O)N(C)SN(C)C(=O)ON=C(C(=O)N(C)C)C(C)=NOC)C(=O)N(C)C,4.313
CON=C(C)C(=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC)C(=O)N(C)C,4.263
CON=C(C)C(=NOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(=O)N(C)C,4.695
CON=C(C)C(=NOC(=O)N(C)SN(C)C(=O)Oc1cccc2ccccc12)C(=O)N(C)C,3.4730000000000003
CON=C(C)C(=NOC(=O)N(C)SSC(C)(C)C)C(=O)N(C)C,4.261
CON=C(C)C(=NOC(=O)N(C)Sc1ccc(C(C)(C)C)cc1)C(=O)N(C)C,4.134
CON=CC1=CCCN(OC(=O)Nc2ccc(Cl)cc2)C1,2.792
CON=Cc1ccc(OCC(O)(Cn2cncn2)C(C)(C)C)cc1,2.557
COP(=O)(CCC(=O)NCO)OC,1.211
COP(=O)(N=C1SCC(C)S1)OC,3.838
COP(=O)(NC(=O)CCCCl)SC,4.913
COP(=O)(NC(C)=O)SC,2.418
COP(=O)(OC)C(O)(C(F)F)C(F)F,4.426
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,3.013
COP(=O)(OC)C(OC(=O)CCl)C(Cl)(Cl)Cl,2.987
COP(=O)(OC)C(OC(C)=O)=C(Cl)Cl,2.943
COP(=O)(OC)OC,2.222
COP(=O)(OC)OC(=C(Cl)Cl)c1ccc(Cl)cc1Cl,3.526
COP(=O)(OC)OC(=CBr)c1ccc(Cl)cc1Cl,3.2230000000000003
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,2.882
COP(=O)(OC)OC(=CCl)c1ccc(Cl)cc1Cl,3.532
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,3.1830000000000003
COP(=O)(OC)OC(C)=CC(=O)N(C)C,4.261
COP(=O)(OC)OC(C)=CC(=O)OC(C)c1ccccc1,3.913
COP(=O)(OC)OC(C)=CC(=O)OCc1ccc(Cl)cc1,3.382
COP(=O)(OC)OC(C)=CC(=O)OCc1ccccc1,3.729
COP(=O)(OC)OC(C)=CC(=O)Oc1ccc(C)cc1,3.232
COP(=O)(OC)OC(Cl)C(Cl)(Br)Br,3.89
COP(=O)(OC)OC(Cl)C(Cl)(Cl)Cl,4.319
COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC,2.05
COP(=O)(OC)OC=C(Br)Br,3.088
COP(=O)(OC)OCc1ccccc1,5.084
COP(=O)(OC)Oc1cc(C)n(C)c(=O)c1,4.928999999999999
COP(=O)(OC)Oc1ccc(S(C)(=O)=O)c(C)c1,3.992
COP(=O)(OC)Oc1ccc(SC)cc1,4.55
COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,4.037
COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,4.878
COP(=O)(OC)SC,4.017
COP(=O)(OC)SC(C)(C)C,3.495
COP(=O)(OC)SC(C)C,3.232
COP(=O)(OC)SC(P(=O)(OC)OC)=P(OC)(OC)OC,4.007
COP(=O)(OC)SCC(Cl)(Cl)Cl,3.261
COP(=O)(OC)SCN1C(=O)c2ccccc2C1=O,3.78
COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,2.44
COP(=O)(OC)Sc1ccc(Cl)cc1,3.403
COP(=O)(OC1CCCCC1)SC,2.971
COP(=O)(OC1CCCCC1)Sc1ccc(Cl)cc1,3.302
COP(=O)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,3.526
COP(=O)(Oc1ccc([N+](=O)[O-])c(C)c1)SC,2.945
COP(=O)(Oc1ccccc1)OC(Br)C(Cl)(Cl)Br,2.947
COP(=O)(SC)N(C)C(C)=O,1.994
COP(=O)(SC)c1ccccc1,3.563
COP(=S)(Cl)Cl,2.885
COP(=S)(N=C1SCCS1)OC,4.386
COP(=S)(OC(C)C)SCN1C(=O)c2ccccc2C1=O,3.839
COP(=S)(OC)C(C(=O)O)c1ccccc1,1.7619999999999998
COP(=S)(OC)OC,2.444
COP(=S)(OC)OC(=CCl)c1ccc(Cl)cc1Cl,3.4960000000000004
COP(=S)(OC)OC1C2(C)CCC(C2)C1(C)C,3.047
COP(=S)(OC)OC1CCCCC1,1.888
COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,1.78
COP(=S)(OC)Oc1cc(C(C)C)ccc1C,2.563
COP(=S)(OC)Oc1cc(C)c(Cl)cc1C(C)C,2.7910000000000004
COP(=S)(OC)Oc1cc(C)c(SC)c(C)c1,2.466
COP(=S)(OC)Oc1cc(C)ccc1C(C)C,2.563
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,2.359
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,2.7110000000000003
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,2.249
COP(=S)(OC)Oc1ccc(C#N)cc1,3.054
COP(=S)(OC)Oc1ccc(C#N)cc1C,2.7110000000000003
COP(=S)(OC)Oc1ccc(C#N)cc1Cl,3.444
COP(=S)(OC)Oc1ccc(Cl)c([N+](=O)[O-])c1,2.775
COP(=S)(OC)Oc1ccc(S(=O)(=O)c2ccc(OP(=S)(OC)OC)cc2)cc1,2.397
COP(=S)(OC)Oc1ccc(S(C)(=O)=O)c(C)c1,3.395
COP(=S)(OC)Oc1ccc(S(N)(=O)=O)cc1,3.269
COP(=S)(OC)Oc1ccc(SC)c(C)c1,3.189
COP(=S)(OC)Oc1ccc(SC)cc1,4.422
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)c(C)c2)cc1C,3.2960000000000003
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,2.669
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.122
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,3.045
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,2.678
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(SC(C)C)c1,2.471
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,4.641
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,3.02
COP(=S)(OC)Oc1ccc2c(C)cc(=O)oc2c1,4.284
COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,2.247
COP(=S)(OC)SC(C(=O)OC(C)C)c1ccccc1,3.213
COP(=S)(OC)SC(C)CSCC(C)SP(=S)(OC)OC,3.06
COP(=S)(OC)SC(C)N1CC(=O)C(=O)C1,4.704
COP(=S)(OC)SC(CBr)N1C(=O)c2ccccc2C1=O,3.339
COP(=S)(OC)SC(CCl)N1C(=O)c2ccccc2C1=O,3.66
COP(=S)(OC)SC(SP(=S)(OC)OC)c1ccccc1,3.16
COP(=S)(OC)SC1CCC2C=CCC1S2,2.472
COP(=S)(OC)SC1CCSc2ccccc21,4.787
COP(=S)(OC)SC1OCCOC1SP(=S)(OC)OC,3.0580000000000003
COP(=S)(OC)SCC(=O)N(C)C=O,3.012
COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,2.892
COP(=S)(OC)SCC(=O)N1CCOCC1,3.177
COP(=S)(OC)SCC(=O)O,1.937
COP(=S)(OC)SCC(N)=O,2.367
COP(=S)(OC)SCCNC(C)=O,3.044
COP(=S)(OC)SCCSC,3.491
COP(=S)(OC)SCCSC(C)C,3.24
COP(=S)(OC)SCCSc1ccc(Cl)cc1,3.517
COP(=S)(OC)SCN1C(=O)CCC1=O,4.585
COP(=S)(OC)SCN1C(=O)CSC1=O,3.626
COP(=S)(OC)SCSCC=C(Cl)Cl,3.5660000000000003
COP(=S)(OC)SCSc1cc(Cl)cc(Cl)c1,2.897
COP(=S)(OC)SCSc1ccc(Cl)c(Cl)c1,3.201
COP(=S)(OC)SCSc1ccc(Cl)cc1,3.817
COP(=S)(OC)SCSc1cccc(Cl)c1,3.623
COP(=S)(OC)SCSc1cccc(Cl)c1Cl,3.668
COP(=S)(OC)SCSc1ccccc1,4.244
COP(=S)(OC)SCSc1ccccc1Cl,4.384
COP(=S)(OC)SCc1nc(N)nc(N)n1,2.5
COP(=S)(OC)SCc1nnc(C)o1,3.5010000000000003
COP(=S)(OC)SCc1nnc(CC(C)C)o1,2.397
COP(=S)(OC)SCc1nnc(SC)s1,2.445
COP(=S)(OC)SCn1nc(Br)ccc1=O,4.964
COP(=S)(OC)SCn1nc(Cl)ccc1=O,4.779
COP(=S)(OC)SCn1ncccc1=O,4.881
COP(=S)(OC)SSP(=S)(OC)OC,1.497
COP(=S)(OC)Sc1ccc(Cl)cc1,2.73
COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,4.336
COP(=S)(Oc1ccc([N+](=O)[O-])c(C)c1)OC(C)C,4.087
COP(=S)(Oc1ccc([N+](=O)[O-])cc1)OC(C)C,4.765
COP(=S)(S)OC,2.199
COP(C)(=O)OC,1.179
COP(C)(=O)SC,4.628
COP(C)(=S)Oc1ccc(Cl)cc1Cl,3.232
COP(C)(=S)SCSc1ccc(Cl)cc1,3.984
COP(C)(=S)SCn1c(=O)oc2cc(Cl)cnc21,2.023
COP(C)(=S)SCn1c(=O)oc2cccnc21,2.22
COP(C)(=S)Sc1ccccc1,3.1630000000000003
COP(N)(=S)OC,2.537
COP(N)(=S)Oc1cc(Cl)c(Cl)cc1Cl,2.641
COP(N)(=S)Oc1ccc(C(C)(C)C)cc1Cl,2.5540000000000003
COP(N)(=S)Oc1ccccc1C(=O)OC(C)C,3.762
COP(OC)OC,1.89
COP1(=S)OCc2ccccc2O1,3.326
COS(=O)(=O)OC,2.789
COS(=O)(=O)c1ccc(C)cc1,2.737
COS(=O)(=O)c1ccccc1,2.367
COS(C)(=O)=O,2.69
CO[N+](=O)[O-],2.35
CO[SiH](OC)OC,1.117
CO[Si](C)(OC)OC,1.037
CO[Si](C)(OC)c1ccccc1,2.31
CO[Si](CCCCCCCCCC[Si](OC)(OC)OC)(OC)OC,2.24
CO[Si](CCCCl)(OC)OC,1.471
CO[Si](CCCNCCN)(OC)OC,1.462
CO[Si](CCCn1c(=O)n(CCC[Si](OC)(OC)OC)c(=O)n(CCC[Si](OC)(OC)OC)c1=O)(OC)OC,2.557
CO[Si](CCS)(OC)OC,1.87
CO[Si](CCl)(OC)OC,2.533
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,2.959
COc1c(C)ccc(C)c1N(COC(C)C)C(=O)CCl,2.239
COc1c(Cl)c(Cl)c(OC)c2[nH]c(C(F)(F)F)nc12,3.498
COc1c(Cl)cc(Cl)c(Cl)c1C(=O)O,2.93
COc1c(Cl)cc2[nH]c(C(F)(F)F)nc2c1Cl,4.55
COc1c(Cl)ccc(Cl)c1C(=O)O,2.3280000000000003
COc1c(Cl)ccc(Cl)c1C(=O)OCCN(CCOC(=O)c1c(Cl)ccc(Cl)c1OC)c1ccccc1,1.672
COc1c(Cl)ccc2[nH]c(C(F)(F)F)nc12,4.9
COc1c(F)c(F)c2[nH]c(C(F)(F)F)nc2c1F,4.97
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,2.19
COc1c(O)cc(Cl)c(Cl)c1Cl,1.883
COc1c(OCc2ccc(-c3ccccc3-c3nnn[nH]3)cc2)cc(C)nc1C,2.287
COc1c(OP(=O)(OCC(C)C)OCC(C)C)cnn(C)c1=O,3.986
COc1c(OP(=S)(OC(C)C)OC(C)C)cnn(C)c1=O,4.506
COc1c(OP(=S)(OC)OC(C)C)cnn(C)c1=O,4.921
COc1c(OP(=S)(OC)OCC(C)C)cnn(C)c1=O,4.4110000000000005
COc1c(OP(=S)(OCC(C)C)OC(C)C)cnn(C)c1=O,3.829
COc1c(OP(=S)(Oc2cnn(C)c(=O)c2OC)OC(C)C)cnn(C)c1=O,3.636
COc1c2ccoc2cc2oc(C)cc(=O)c12,2.442
COc1c2ccoc2cc2oc(COC3OC(CO)C(O)C(O)C3O)cc(=O)c12,2.444
COc1c2occc2c(OC)c2c(=O)cc(C)oc12,3.5780000000000003
COc1c2occc2cc2ccc(=O)oc12,2.437
COc1cc(-c2ccc(N)c(OC)c2)ccc1N,2.105
COc1cc(C#N)ccc1OP(=S)(OC)OC,2.004
COc1cc(C(=O)N(C)C)nn1-c1cccc(Cl)c1,2.549
COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC,3.374
COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,2.676
COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,2.194
COc1cc(C(=O)OC2CCC(N3CCCCC3)CC2)cc(OC)c1OC,2.764
COc1cc(C(Cl)(Cl)Cl)cc(Cl)n1,2.24
COc1cc(C)c2[nH]c(=O)sc2c1,1.411
COc1cc(C)c2[nH]c(C)c(CCN3CC4CCC(CC4)C3)c2c1,2.6180000000000003
COc1cc(C)nc(-n2nc(C)cc2OC)n1,2.721
COc1cc(C2NC(=O)CCS2)cc(OC)c1OC,1.72
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,2.518
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6ccccc6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,2.898
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6ccccc6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1OC,2.907
COc1cc(C=CC(=S)N(C)C)cc(OC)c1OC,3.701
COc1cc(C=CC(=S)N2CCOCC2)cc(OC)c1OC,2.379
COc1cc(C=CC(N)=O)ccc1O,1.587
COc1cc(C=O)ccc1O,1.984
COc1cc(CCC(C)=O)ccc1O,1.877
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1N(C)C,2.335
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,3.162
COc1cc(Cl)c(OC)cc1Cl,1.275
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,2.049
COc1cc(N)c(Cl)cc1C(=O)NC1CCNCC1,2.046
COc1cc(N)c2c(c1N)C(=O)c1ccccc1C2=O,2.479
COc1cc(O)c2c(O)c3c(c4c2c1C1(C4)C(C)=CCCC1(C)C)C(O)C1(O)CC(O)=C(C(N)=O)C(=O)C1(O)C3=O,3.666
COc1cc(OC)cc(OCCO)c1,1.69
COc1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],1.242
COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1,2.96
COc1cc([N+](=O)[O-])ccc1N,2.227
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,2.579
COc1cc2c(OC3OCC(OC)C(OC)C3O)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)COC3=O,4.636
COc1cc2c(c3oc4cccc(O)c4c(=O)c13)C1C=COC1O2,3.432
COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1C(C2)N(C)CC3,2.814
COc1cc2c(cc1OC)C(CCc1ccc(Cl)cc1)N(C)CC2,2.937
COc1cc2c(cc1OC)C(c1ccc(N)cc1)=NN=C(C)C2,3.383
COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)CC(C(C)C)O4,2.2
COc1cc2c(cc1OC)C1CC(=O)C(CCC#N)CN1CC2,2.705
COc1cc2c3c(c1O)C1(C=CC(=O)C=C1)CC3N(C)CC2,2.733
COc1cc2c3c(c1OC)-c1ccccc1CC3N(C)CC2,3.023
COc1cc2c3c(c4ccc(OC)c(OC)c4c2cc1OC)CN1CCCC1C3,3.782
COc1cc2ccc(=O)oc2cc1OC,2.849
COc1cc2nc(N)sc2cc1OC,2.256
COc1ccc(-c2ccc(=O)n(CC(=O)N(C)C(C)Cc3ccccc3)n2)cc1,2.525
COc1ccc(-c2ccccc2)cc1CN1CCCC1,3.98
COc1ccc(-c2nc3c4ccccc4ccc3n2C(C)C)cc1,1.324
COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1,2.547
COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,2.583
COc1ccc(C(=C(C#N)CCC(=O)O)c2ccc(OC)cc2)cc1,3.0
COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,1.998
COc1ccc(C(=O)N2CCCC2=O)cc1,1.6880000000000002
COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,2.099
COc1ccc(C(=O)c2ccccc2)c(O)c1,1.489
COc1ccc(C(=O)c2ccccc2)cc1,1.628
COc1ccc(C(C)=O)cc1,1.941
COc1ccc(C(N)=O)cc1C(=O)NCc1cccnc1,2.219
COc1ccc(C(Oc2ccccc2)C2=NCCCN2)cc1,2.472
COc1ccc(C(Oc2ccccc2)C2=NCCCN2)cc1F,2.497
COc1ccc(C)cc1N,1.976
COc1ccc(C2=Cc3ccccc3OC2c2ccc(OCCN3CCCCC3)cc2)cc1,1.946
COc1ccc(C2=NCOCS2)cc1,2.366
COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC,2.474
COc1ccc(C=CC(=O)O)cc1O,1.391
COc1ccc(C=CC(=O)OCCC(C)C)cc1,1.413
COc1ccc(C=Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1,1.507
COc1ccc(C=O)cc1OC,1.92
COc1ccc(CC(=O)O)cc1,2.03
COc1ccc(CC(=S)N(C)C)cc1,3.978
COc1ccc(CC(C)N(C)C(=O)Cn2nc(-c3ccccc3)ccc2=O)cc1OC,2.542
COc1ccc(CC(N)C(=O)O)cc1C(=O)O,1.68
COc1ccc(CC2CNC(=O)N2)cc1OC1CCCC1,2.685
COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,3.5660000000000003
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,3.445
COc1ccc(CCNCC(O)c2ccc(O)cc2)cc1OC,1.53
COc1ccc(CCl)cc1OC,1.599
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,3.019
COc1ccc(N)c(S(=O)(=O)O)c1,1.308
COc1ccc(N)c([N+](=O)[O-])c1,1.0759999999999998
COc1ccc(N)cc1OC,2.352
COc1ccc(NC(=O)CC(C)=O)cc1,2.086
COc1ccc(NC(=O)CF)cc1,4.263
COc1ccc(NC(=O)N(C)C)cc1Cl,2.155
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,2.01
COc1ccc(Nc2ccc(OC)cc2)cc1,1.968
COc1ccc(O)c(C(C)(C)C)c1,1.955
COc1ccc(O)c(C(C)(C)C)c1C(O)c1ncc([N+](=O)[O-])n1C,1.693
COc1ccc(O)c(C(N)=O)c1,1.944
COc1ccc(O)cc1,1.89
COc1ccc(OC(=O)C=C(C)OP(=O)(OC)OC)cc1,3.4960000000000004
COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,2.445
COc1ccc(OC)c(NC(=O)CNC(=O)Cc2ccc(C(=O)c3ccc(C)cc3)n2C)c1,2.485
COc1ccc(OC)c2[nH]c(C(F)(F)F)nc12,3.613
COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,2.457
COc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1OC,2.234
COc1ccc(S(=O)(=O)Nc2nnc(C(C)(C)C)s2)cc1,2.454
COc1ccc(SP(=S)(CCl)OC(C)C)cc1,3.459
COc1ccc([N+](=O)[O-])cc1CNCCCl,3.941
COc1ccc([N+](=O)[O-])cc1CNCCO,3.877
COc1ccc([N+](=O)[O-])cc1N,1.874
COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C,3.908
COc1ccc2c(=O)c(C)c(C)oc2c1CN1CCOCC1,3.838
COc1ccc2c(=O)c3ccccc3oc2c1CN1CCCCC1,3.247
COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,3.369
COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,2.475
COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,2.497
COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,2.634
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCCO)cc1,2.906
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCC2CO2)cc1,2.717
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCCBr)cc1,2.971
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCCCCl)cc1,2.9410000000000003
COc1ccc2c(c1)Sc1ccc(C(C)C(=O)O)cc1N2C,2.631
COc1ccc2c(c1)Sc1ccccc1N2C1CCCN(C)C1,2.639
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,5.17
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,4.235
COc1ccc2c(c1)c(CC(=O)OCC(C(=O)O)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,3.474
COc1ccc2c(c1)c(CC(=O)OCOC(=O)c1cccc(C)c1)c(C)n2C(=O)c1ccc(Cl)cc1,3.679
COc1ccc2c(c1)c(CC(=O)OCOC(=O)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,3.829
COc1ccc2c(c1)c(CC(=O)Oc1ccc(NC(C)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,2.7430000000000003
COc1ccc2c(c1)c(CC(=O)Oc1cccc(C(F)(F)F)c1)c(C)n2C(=O)c1ccc(Cl)cc1,3.213
COc1ccc2c(c1)c(CC(=O)Oc1cccc(C)c1)c(C)n2C(=O)c1ccc(Cl)cc1,3.66
COc1ccc2c(c1)c(CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,3.977
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,2.435
COc1ccc2c3c1OC1C(N=[N+]=[N-])CCC4C(C2)N(C)CCC341,3.435
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,2.846
COc1ccc2c3c1OC1C(O)C=CC4C(C2)[N+](C)([O-])CCC341,2.295
COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,3.099
COc1ccc2c3c1OC1C(OC(=O)c4cccnc4)C=CC4C(C2)N(C)CCC341,2.6830000000000003
COc1ccc2cc(C(C)C(=O)O)ccc2c1,2.8080000000000003
COc1ccc2cc(C(C)C(=O)OCC(O)CO)ccc2c1,2.271
COc1ccc2cc(C(C)C(=O)OCCO)ccc2c1,2.2030000000000003
COc1ccc2cc1Oc1ccc(cc1)CC1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)C5C2)OCO4)CCN1C,2.482
COc1ccc2ccc(=O)oc2c1,1.612
COc1ccc2ccc(=O)oc2c1CC=C(C)C,1.925
COc1ccc2oc(N)nc2c1,2.215
COc1cccc(C2(O)CCCCC2CN(C)C)c1,3.063
COc1cccc(C=Nc2c(C)n(C)n(-c3ccccc3)c2=O)c1,1.759
COc1cccc(O)c1,2.318
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,3.196
COc1ccccc1,1.466
COc1ccccc1-c1ccccc1,1.709
COc1ccccc1C1C(Cl)C(=O)N1c1ccccc1C(=O)O,2.141
COc1ccccc1C=Nc1ccccc1C(=O)O,2.231
COc1ccccc1C=O,1.736
COc1ccccc1N,1.789
