SMILES,LD50,Name,BertzCT,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HeavyAtomCount,HeavyAtomMolWt,Kappa3,MaxPartialCharge,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolWt,NumHAcceptors,NumHDonors,NumHeteroatoms,RingCount,SMR_VSA10,SlogP_VSA12,SlogP_VSA5,VSA_EState4,VSA_EState9,qed,n_measurements,MW
COC1=C2CC(C)CC(OC)C(O)C(C)/C=C(\C)C(OC(N)=O)C(OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,2.351,"[(4e,6z,10e)-13-hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl] carbamate",1148.146901,10.08924307,6.947392409,6.947392409,4.782060697,4.782060697,40,520.324,8.23177245,0.404704015,0.404704015,-1.002012819,-0.492234452,2.4084,560.644,9,3,11,2,23.56690969,0.0,40.53659204,6.123157227,4.213695855,0.345972199,1,560.6440000000002
COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5,3.436,"7,9-dimethoxy-3-methyl-2,4,7a,13-tetrahydro-1h-4,12-methanobenzofuro[3,2-e]isoquinoline",766.1233848,6.946012197,6.156744579,6.156744579,5.099433178,5.099433178,23,290.213,1.412480728,0.169094363,0.169094363,-0.074675926,-0.497105061,2.4245,311.381,4,0,4,5,0.0,0.0,17.54772461,4.153107521,5.681100009,0.839220211,1,311.381
COC1C(C)OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C1O,3.839,"5-[3-(3,4-dihydroxy-5-methoxy-6-methyloxan-2-yl)oxy-14-hydroxy-10,13-dimethyl-1,2,3,6,7,8,9,11,12,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl]pyran-2-one",1142.993071,13.3250668,11.74118356,11.74118356,9.493425286,9.493425286,39,500.333,4.121469209,0.33507878,0.33507878,-1.174238878,-0.431027655,3.6679,544.685,8,3,8,6,0.0,0.0,83.61914212,1.07216482,1.501334223,0.491699713,1,544.6850000000004
COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,4.981,"3-[12,14-dihydroxy-3-[4-hydroxy-5-[4-hydroxy-5-(4-hydroxy-5-methoxy-6-methyloxan-2-yl)oxy-6-methyloxan-2-yl]oxy-6-methyloxan-2-yl]oxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2h-furan-5-one",1425.750711,19.02536142,16.19051029,16.19051029,13.10268667,13.10268667,56,728.448,7.024560445,0.330661014,0.330661014,-1.00906104,-0.457979647,2.8722,794.976,14,5,14,8,5.969305288,0.0,105.2477239,-0.877406301,1.530955611,0.178086776,1,794.9760000000002
COC1CC(C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C(N(C)C)C1O,2.481,"23-(dimethylamino)-4,8,12,22,24-pentahydroxy-10-methoxy-1,12-dimethyl-20,25-dioxahexacyclo[19.3.1.02,19.05,18.07,16.09,14]pentacosa-2,4,7(16),8,14,18-hexaene-6,17-dione",1448.792904,11.60412152,8.656107788,8.656107788,6.760963946,6.760963946,39,510.305,3.37792617,0.228240622,0.228240622,-1.495128389,-0.507141528,0.8738,541.553,11,5,11,6,11.56648989,0.0,74.90549722,-2.713376582,4.796405278,0.31247556,1,541.5530000000003
COC1CC2CC1C1CC(C=O)CC21,1.841,"8-methoxytricyclo[5.2.1.02,6]decane-4-carbaldehyde",248.7062842,5.364768898,4.937928995,4.937928995,4.432304635,4.432304635,14,176.13,1.035176964,0.122589754,0.122589754,0.366579743,-0.381149462,1.8825,194.274,2,0,2,3,6.286160523,0.0,25.68328649,0.0,1.83981261,0.627342581,1,194.274
COC1CCC(OC2(C)C(CC3CC(OC)C(C)C4(O3)OC(C)(C3CCC(C5CCC(C6OC(C)(O)C(C)CC6C)O5)O3)C(OC)C4C)OC(O)(C(C)C(=O)O)C(C)C2OC)OC1C,4.961,"2-[2-hydroxy-6-[[2-[5-[5-(6-hydroxy-3,5,6-trimethyloxan-2-yl)oxolan-2-yl]oxolan-2-yl]-3,7-dimethoxy-2,4,6-trimethyl-1,10-dioxaspiro[4.5]decan-9-yl]methyl]-4-methoxy-5-(5-methoxy-6-methyloxan-2-yl)oxy-3,5-dimethyloxan-2-yl]propanoic acid",1601.820723,21.29559801,17.39024161,17.39024161,13.26761412,13.26761412,64,832.512,8.767342476,0.311211099,0.311211099,-2.112944215,-0.480885369,5.5921,915.168,15,3,16,7,5.969305288,0.0,127.0247666,-2.157596446,6.610976804,0.207271366,1,915.1680000000003
COC1CCC(OC2CC3(CC(O)C(C)C(C(C)/C=C(\C)C(=O)C(C)CC(C)C(=O)O)O3)OC2(C)C2CCC(C)C3(OC(C4OC(O)(CO)C(C)CC4C)CC3C)O2)OC1C,5.063,"(e)-8-[7-hydroxy-2-[2-[6-hydroxy-6-(hydroxymethyl)-3,5-dimethyloxan-2-yl]-4,6-dimethyl-1,10-dioxaspiro[4.5]decan-9-yl]-3-(5-methoxy-6-methyloxan-2-yl)oxy-2,8-dimethyl-1,10-dioxaspiro[4.5]decan-9-yl]-2,4,6-trimethyl-5-oxonon-6-enoic acid",1574.766778,20.60861454,15.84166486,15.84166486,11.8244057,11.8244057,61,788.503,9.574353741,0.305729937,0.305729937,-1.645225432,-0.481033751,6.1496,867.127,13,4,14,6,11.75255023,0.0,133.9485038,-0.548019344,1.69132269,0.154410499,1,867.1270000000001
COC1CCC=CO1,1.908,"2-methoxy-3,4-dihydro-2h-pyran",88.52932501,1.750478695,1.158500371,1.158500371,0.684983384,0.684983384,8,104.064,1.234072022,0.198413267,0.198413267,-2.22e-16,-0.472894828,1.283,114.144,2,0,2,1,0.0,0.0,12.84164325,0.0,1.656574074,0.510945104,1,114.14399999999999
COC1OC(CNC(=O)N(CCCl)N=O)C(O)C(O)C1O,3.849,"1-(2-chloroethyl)-1-nitroso-3-[(3,4,5-trihydroxy-6-methoxyoxan-2-yl)methyl]urea",359.5430249,4.708196556,2.984594891,3.153625742,1.818710598,1.978818918,21,309.577,4.462180982,0.340041316,0.340041316,-1.491904736,-0.387519349,-1.6278,327.721,8,4,11,1,17.6320544,11.60093989,0.0,0.0,1.256412997,0.26063602,1,327.721
COC=O,2.102,methyl formate,18.0,0.331927305,0.096225045,0.096225045,0.0,0.0,4,56.02,1.47,0.292299261,0.292299261,0.375,-0.471221447,-0.2108,60.052,2,0,2,0,6.472220865,0.0,0.0,0.0,1.3125,0.391225825,1,60.05200000000001
COCC(=O)N(C)C(=O)Oc1ccccc1OC(C)C,3.604,(2-propan-2-yloxyphenyl) n-(2-methoxyacetyl)-n-methylcarbamate,472.3869966,4.367078804,2.32487338,2.32487338,1.37042776,1.37042776,20,262.156,4.54621407,0.421419052,0.421419052,-0.785318405,-0.487095299,2.0774,281.308,5,0,6,1,12.0004198,0.0,13.8474744,0.0,2.706799377,0.826373375,1,281.30800000000005
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,2.693,"methyl 2-(n-(2-methoxyacetyl)-2,6-dimethylanilino)propanoate",478.3969225,4.636302367,3.146496121,3.146496121,2.188969187,2.188969187,20,258.168,3.359603025,0.328177942,0.328177942,-0.706064815,-0.467478567,1.84434,279.336,4,0,5,1,17.56387129,0.0,18.05064018,2.572094671,2.75606576,0.771791531,1,279.336
COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,2.175,"n-(2,6-dimethylphenyl)-2-methoxy-n-(2-oxo-1,3-oxazolidin-3-yl)acetamide",509.6552304,4.616481537,3.13614446,3.13614446,2.271283013,2.271283013,20,260.164,2.599904077,0.428878414,0.428878414,-0.516568405,-0.446208645,1.65004,278.308,4,0,6,2,17.68780607,0.0,11.12690298,2.524727891,1.447510393,0.839960785,1,278.308
COCC(=O)NP(=O)(OC)SC,3.028,2-methoxy-n-[methoxy(methylsulfanyl)phosphoryl]acetamide,189.8872413,6.317043442,1.017779626,4.665699669,0.481918185,2.210093299,12,201.099,4.110429768,0.352253248,0.352253248,-3.029845679,-0.374865691,0.8665,213.195,5,1,7,0,24.01032332,18.1031436,0.0,0.0,2.667420005,0.686179492,1,213.195
COCC(=O)Nc1cc(Sc2ccccc2)ccc1N=C(NC(=O)OC)NC(=O)OC,1.624,methyl n-[n'-[2-[(2-methoxyacetyl)amino]-4-phenylsulfanylphenyl]-n-methoxycarbonylcarbamimidoyl]carbamate,931.9411752,6.915765644,3.540419383,4.537923325,2.221272419,3.099515008,31,424.309,7.990822257,0.413192272,0.413192272,-0.85057877,-0.452571844,3.1222,446.485,8,3,11,2,47.18987194,11.76188495,0.0,0.614336682,3.729340804,0.459453545,1,446.48500000000024
COCC(C)=O,1.011,1-methoxypropan-2-one,49.509775,1.135027805,0.3476007,0.3476007,0.203263132,0.203263132,6,80.042,3.63,0.154885858,0.154885858,0.06712963,-0.376940418,0.2218,88.106,2,0,2,0,5.783244946,0.0,6.9237372,0.0,1.501388889,0.482393054,1,88.106
COCC(C)OC(C)=O,1.19,1-methoxypropan-2-yl acetate,90.30376252,1.875391773,0.768522831,0.768522831,0.552046416,0.552046416,9,120.063,5.298665785,0.302473896,0.302473896,-0.264305556,-0.460402961,0.5844,132.159,3,0,3,0,5.969305288,0.0,13.8474744,0.0,1.569440665,0.526902469,1,132.159
COCC(C)OCC(C)OCC(C)O,1.809,1-[1-(1-methoxypropan-2-yloxy)propan-2-yloxy]propan-2-ol,127.2904058,3.592264269,1.638770713,1.638770713,0.934232895,0.934232895,14,184.106,8.438790773,0.078142182,0.078142182,-0.422362397,-0.391018731,0.8238,206.282,4,1,4,0,0.0,0.0,20.7712116,0.0,1.646060708,0.638599057,1,206.28199999999998
COCC(O)Cn1ccnc1[N+](=O)[O-],1.975,1-methoxy-3-(2-nitroimidazol-1-yl)propan-2-ol,311.6384813,2.745878634,1.623306748,1.623306748,1.087964226,1.087964226,14,190.094,2.507319544,0.434146947,0.389817469,-0.770462963,-0.389817469,-0.2014,201.182,6,1,7,1,5.948339281,0.0,0.0,0.0,1.449943153,0.525804439,1,201.18200000000002
COCC1CO1,2.284,2-(methoxymethyl)oxirane,40.81274391,1.410683603,0.754928106,0.754928106,0.350158939,0.350158939,6,80.042,0.953692476,0.104204803,0.104204803,0.425925926,-0.38190068,0.0316,88.106,2,0,2,1,0.0,0.0,0.0,0.0,1.682222222,0.444121698,1,88.10600000000001
COCC1CS1,1.676,2-(methoxymethyl)thiirane,42.81274391,2.744016936,0.754928106,1.695748723,0.350158939,0.814774555,6,96.11,1.185972283,0.058875859,0.058875859,0.842592593,-0.383508239,0.7482,104.174,2,0,2,1,11.76188495,11.76188495,0.0,0.0,1.748888889,0.477964579,1,104.174
COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CCC(=O)C2(C)CC1,4.122,"18-(methoxymethyl)-1,5-dimethyl-13,17-dioxapentacyclo[10.6.1.02,10.05,9.015,19]nonadeca-2(10),12(19),14-triene-6,11,16-trione",936.4683323,8.558401093,7.453397834,7.453397834,5.896766381,5.896766381,27,348.225,1.819561343,0.341658203,0.341658203,-0.668851568,-0.459598847,2.9948,370.401,6,0,6,5,17.53579518,0.0,66.00698566,1.51805322,1.569286152,0.744484334,1,370.40100000000024
COCC=O,1.502,2-methoxyacetaldehyde,26.07403392,0.622008468,0.234708048,0.234708048,0.068041382,0.068041382,5,68.031,3.63,0.145140083,0.145140083,0.208333333,-0.377234411,-0.1683,74.079,2,0,2,0,6.286160523,0.0,0.0,0.0,1.480555556,0.424988707,1,74.07900000000001
COCCC#N,1.287,3-methoxypropanenitrile,55.05865003,0.900913163,0.417989617,0.417989617,0.147705619,0.147705619,6,78.05,3.45,0.064546548,0.064546548,0.496527778,-0.383622017,0.54648,85.106,2,0,2,0,0.0,0.0,6.420821623,0.0,1.580694444,0.458479908,1,85.10600000000001
COCCC(C)OC,1.56,"1,3-dimethoxybutane",45.7931939,1.827793892,1.130870467,1.130870467,0.401665913,0.401665913,8,104.064,4.088918919,0.056469667,0.056469667,0.328657407,-0.384588591,1.0578,118.176,2,0,2,0,0.0,0.0,13.34455882,0.0,3.405462963,0.549166126,1,118.17599999999999
COCCCNc1nc(NC(C)C)nc(SC)n1,1.735,"4-n-(3-methoxypropyl)-6-methylsulfanyl-2-n-propan-2-yl-1,3,5-triazine-2,4-diamine",361.2868506,4.814886257,2.023594947,2.571317504,1.266292009,1.621802945,18,250.222,5.503235109,0.228190236,0.228190236,0.294858813,-0.38462032,1.8622,271.39,7,2,7,1,23.65856351,11.76188495,20.26829602,0.0,1.693876149,0.552055459,1,271.39
COCCCNc1nc(NCCCOC)nc(SC)n1,2.333,"2-n,4-n-bis(3-methoxypropyl)-6-methylsulfanyl-1,3,5-triazine-2,4-diamine",350.6153563,4.788977517,2.414172658,2.961895216,1.439298435,1.794809372,20,278.232,6.876582955,0.227992708,0.227992708,0.592309802,-0.38462032,1.4903,301.416,8,2,8,1,23.65856351,11.76188495,12.84164325,0.0,3.382552959,0.469857386,1,301.416
COCCCO,1.198,3-methoxypropan-1-ol,17.509775,1.069959468,0.506575596,0.506575596,0.20888729,0.20888729,6,80.042,3.92,0.048361777,0.048361777,0.23,-0.39628631,0.0152,90.122,2,1,2,0,0.0,0.0,6.420821623,0.0,1.620694444,0.494721251,1,90.122
COCCN(C(=O)CCl)c1c(C)cccc1C,2.204,"2-chloro-n-(2,6-dimethylphenyl)-n-(2-methoxyethyl)acetamide",372.7558941,4.179483273,2.64379873,2.872430536,1.847331909,1.991608765,17,237.601,3.446862565,0.241500183,0.241500183,-0.096188272,-0.382834328,2.52164,255.745,2,0,4,1,23.19550589,11.60093989,11.12690298,3.078092089,1.61910667,0.757027947,1,255.74499999999998
COCCN1C(=O)C2C3C=C(C(O)(c4ccccc4)c4ccccn4)C(/C3=C(/c3ccccc3)c3ccccn3)C2C1=O,4.801,"(10z)-8-(hydroxy-phenyl-pyridin-2-ylmethyl)-4-(2-methoxyethyl)-10-[phenyl(pyridin-2-yl)methylidene]-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione",1640.812666,11.20070082,9.059740288,9.059740288,7.315604478,7.315604478,43,538.413,4.186405613,0.233644453,0.233644453,-1.631598994,-0.382832509,4.6482,569.661,6,1,7,7,17.38746399,0.0,22.51475897,3.665131812,1.557422989,0.245455506,1,569.6610000000002
COCCN1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1,2.905,"2-[1-(2-methoxyethyl)pyridin-4-ylidene]indene-1,3-dione",644.7417011,4.896275252,3.603864671,3.603864671,2.48351793,2.48351793,21,266.191,2.34065091,0.19783057,0.19783057,-0.189591181,-0.382836905,2.3516,281.311,4,0,4,3,11.56648989,0.0,20.71597735,1.909429181,1.650660796,0.630046867,1,281.311
COCCNC(=O)CSP(=S)(OC)OC,2.813,2-dimethoxyphosphinothioylsulfanyl-n-(2-methoxyethyl)acetamide,231.0300745,8.952454682,1.429326551,7.104788963,0.6611725,3.331394396,15,257.188,7.270878007,0.246795562,0.246795562,-2.316165863,-0.382860778,0.9995,273.316,6,1,8,0,34.78929821,17.0752624,0.0,-2.316165863,4.552343308,0.525780681,1,273.31600000000003
COCCNC(=O)c1nc2c(N)nc(-c3ccccc3)nc2nc1NCCOC,1.899,4-amino-n-(2-methoxyethyl)-7-(2-methoxyethylamino)-2-phenylpteridine-6-carboxamide,982.4487502,6.059789495,3.995634516,3.995634516,2.588415658,2.588415658,29,374.255,4.920595498,0.273339165,0.273339165,-0.400090054,-0.382861601,1.1035,397.439,9,3,10,3,28.70678322,0.0,10.48846518,7.577942234,3.147081358,0.453223154,1,397.43900000000014
COCCO,1.507,2-methoxyethanol,12.36452798,0.716406078,0.295411238,0.295411238,0.091287093,0.091287093,5,68.031,3.92,0.069342652,0.069342652,0.121527778,-0.393980616,-0.3749,76.095,2,1,2,0,0.0,0.0,0.0,0.0,1.551805556,0.48573367,1,76.095
COCCOC(=O)/C(=C/c1cccc([N+](=O)[O-])c1)C(C)=O,1.768,2-methoxyethyl (2e)-2-[(3-nitrophenyl)methylidene]-3-oxobutanoate,578.5818939,4.095013723,2.511854562,2.511854562,1.494541204,1.494541204,21,278.155,5.152208468,0.341355248,0.341355248,-0.786059146,-0.459549338,1.7568,293.275,6,0,7,1,23.51595662,0.0,12.48718869,0.073236035,1.457005107,0.144481939,1,293.27500000000003
COCCOC(=O)/C=C\C(=O)OCCOC,1.842,bis(2-methoxyethyl) (z)-but-2-enedioate,211.4637535,2.653926506,1.41905576,1.41905576,0.683492272,0.683492272,16,216.104,9.166608997,0.330590152,0.330590152,-0.610424514,-0.460072854,-0.0782,232.232,6,0,6,0,11.93861058,0.0,0.0,0.0,2.993735878,0.331025913,1,232.23199999999994
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,2.184,"3-o-(2-methoxyethyl) 5-o-propan-2-yl 2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",902.3708832,7.070241173,4.477906015,4.477906015,3.259418369,3.259418369,30,392.238,5.235354273,0.336505829,0.336505829,-0.881995465,-0.459804712,2.9708,418.446,8,1,9,2,17.62599685,0.0,39.17630634,1.65354431,1.484669844,0.296341952,1,418.44600000000014
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,2.048,"3-o-(2-methoxyethyl) 5-o-[(e)-3-phenylprop-2-enyl] 2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",1215.63779,8.027692016,5.555692105,5.555692105,3.931754974,3.931754974,36,464.304,6.453511906,0.336566637,0.336566637,-0.924261269,-0.459804712,4.2758,492.528,8,1,9,3,23.70201696,0.0,30.89228343,2.497713675,1.484993918,0.226118838,1,492.52800000000013
COCCOC(=O)CC#N,1.522,2-methoxyethyl 2-cyanoacetate,138.41858,1.548160039,0.773901698,0.773901698,0.354416209,0.354416209,10,134.07,5.064508671,0.319740788,0.319740788,-0.500416667,-0.46246552,0.08968,143.142,4,0,4,0,5.969305288,0.0,6.420821623,0.0,1.512032864,0.413047918,1,143.142
COCCOC(=O)CCCCCCCCC(=O)OCCOC,1.807,bis(2-methoxyethyl) decanedioate,251.8095962,5.047859264,3.112816059,3.112816059,1.867790384,1.867790384,22,288.17,15.25267825,0.305361944,0.305361944,-0.156616391,-0.463220144,2.4864,318.41,6,0,6,0,11.93861058,0.0,51.36657298,0.0,3.153073038,0.341138867,1,318.41
COCCOC(=O)N(CO)CO,1.092,"2-methoxyethyl n,n-bis(hydroxymethyl)carbamate",125.1068524,1.929845788,1.112615085,1.112615085,0.463788719,0.463788719,12,166.068,4.117027384,0.413029372,0.413029372,-0.76662037,-0.446862278,-1.029,179.172,5,2,6,0,6.093240071,0.0,0.0,0.0,1.475883566,0.4165005,1,179.172
COCCOC(C)=O,1.61,2-methoxyethyl acetate,70.07403392,1.332842616,0.592782684,0.592782684,0.268728739,0.268728739,8,108.052,5.43,0.302207299,0.302207299,-0.261990741,-0.463422826,0.1959,118.132,3,0,3,0,5.969305288,0.0,6.9237372,0.0,1.559023998,0.391890653,1,118.13199999999999
COCCOC(C)OCCOC,1.738,"1,1-bis(2-methoxyethoxy)ethane",77.12704562,2.294809749,1.280033314,1.280033314,0.642931539,0.642931539,12,160.084,7.941626016,0.154521307,0.154521307,-0.184907407,-0.382295532,0.6584,178.228,4,0,4,0,0.0,0.0,6.9237372,0.0,3.277394337,0.403923396,1,178.22799999999995
COCCOC(N)=O,1.035,2-methoxyethyl carbamate,73.6836744,1.160296586,0.53177845,0.53177845,0.225592232,0.225592232,8,110.048,5.23,0.404070757,0.404070757,-0.761990741,-0.447258575,-0.2719,119.12,3,1,4,0,6.093240071,0.0,0.0,4.616510771,1.518207672,0.519902144,1,119.12
COCCOCCO,1.468,2-(2-methoxyethoxy)ethanol,32.65502203,1.328778513,0.667419706,0.667419706,0.308870693,0.308870693,8,108.052,5.88,0.07009702,0.07009702,0.087018141,-0.393980325,-0.3583,120.148,3,1,3,0,0.0,0.0,0.0,0.0,1.613398526,0.503511078,1,120.148
COCCOCCOC,1.395,1-methoxy-2-(2-methoxyethoxy)ethane,41.56763142,1.597970995,0.863590092,0.863590092,0.386579869,0.386579869,9,120.063,7.88,0.070097235,0.070097235,0.652638889,-0.382297726,0.2958,134.175,3,0,3,0,0.0,0.0,0.0,0.0,3.304922052,0.488753519,1,134.175
COCCOCCOC(C)=O,1.132,2-(2-methoxyethoxy)ethyl acetate,102.613696,1.945215052,0.964791152,0.964791152,0.488641942,0.488641942,11,148.073,9.39,0.302207301,0.302207301,-0.277461551,-0.463422528,0.2125,162.185,4,0,4,0,5.969305288,0.0,6.9237372,0.0,1.606576252,0.413522187,1,162.185
COCCOCCOCCO,1.151,2-[2-(2-methoxyethoxy)ethoxy]ethanol,59.46091338,1.941150949,1.039428174,1.039428174,0.528783896,0.528783896,11,148.073,9.84,0.070114391,0.070114391,0.067530864,-0.393980325,-0.3417,164.201,4,1,4,0,0.0,0.0,0.0,0.0,1.630576014,0.498436404,1,164.201
COCCOCCOCCOC(C)=O,1.273,2-[2-(2-methoxyethoxy)ethoxy]ethyl acetate,137.1640034,2.557587488,1.336799619,1.336799619,0.708555145,0.708555145,14,188.094,11.35,0.302207301,0.302207301,-0.287088375,-0.463422528,0.2291,206.238,5,0,5,0,5.969305288,0.0,6.9237372,0.0,1.623966187,0.399040158,1,206.23799999999997
COCCOCCOCCOCCOC,1.636,1-methoxy-2-[2-[2-(2-methoxyethoxy)ethoxy]ethoxy]ethane,97.98587018,2.822715867,1.607607028,1.607607028,0.826406275,0.826406275,15,200.105,13.8,0.070114395,0.070114395,0.594595301,-0.382297726,0.329,222.281,5,0,5,0,0.0,0.0,0.0,0.0,3.300029824,0.445245331,1,222.28099999999995
COCCOCc1ccccc1,1.861,2-methoxyethoxymethylbenzene,196.2533698,2.530983697,1.543348447,1.543348447,0.906514428,0.906514428,12,152.108,3.507553267,0.071755189,0.071755189,0.658129252,-0.382297445,1.8496,166.22,2,0,2,1,0.0,0.0,5.563451492,1.202410242,1.672497166,0.621371106,1,166.22
COCCOP(=O)(OCCOC)OCCOC,1.207,tris(2-methoxyethyl) phosphate,178.2368375,4.594306066,1.610575363,3.106981219,0.809016994,1.927050983,17,251.066,9.669890718,0.474526395,0.382279021,-3.548449074,-0.382279021,1.0835,272.234,7,0,8,0,7.822697123,7.822697123,0.0,0.0,1.010620748,0.388599008,1,272.234
COCCO[Si](CCCl)(OCCOC)OCCOC,2.557,2-chloroethyl-tris(2-methoxyethoxy)silane,171.4948987,6.755793196,2.228975598,5.529128632,1.298740214,4.090585718,19,291.654,9.748870092,0.50192114,0.382349037,-2.779182099,-0.382349037,1.1531,316.854,6,0,8,0,20.40537505,11.60093989,0.0,0.0,2.071129876,0.272170929,1,316.8540000000001
COCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,2.455,"5-[[3,5-dimethoxy-4-(2-methoxyethoxy)phenyl]methyl]pyrimidine-2,4-diamine",668.767895,4.986181753,3.365482081,3.365482081,2.195972591,2.195972591,24,312.2,4.166364275,0.221431636,0.221431636,0.146576042,-0.492704244,1.2742,334.376,8,2,8,2,11.76620206,0.0,11.12690298,13.09455574,4.754818223,0.693697055,1,334.3760000000001
COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,1.999,n-[5-(2-methoxyethoxy)pyrimidin-2-yl]benzenesulfonamide,659.575545,5.684588128,2.463493463,3.807564355,1.465035432,2.444093934,21,294.227,4.3994696,0.263720816,0.263720816,-3.682897893,-0.487942455,1.3026,309.347,6,1,8,2,15.97163043,0.0,0.0,0.0,-2.112144314,0.775368721,1,309.34700000000004
COCCOc1nnc(CSP(=S)(OC)OC)s1,2.968,"dimethoxy-[[5-(2-methoxyethoxy)-1,3,4-thiadiazol-2-yl]methylsulfanyl]-sulfanylidene-lambda5-phosphane",395.4487213,10.43728582,1.754655036,8.459828249,0.881393798,4.697199906,18,315.273,5.478079082,0.293653193,0.293653193,-2.235294989,-0.466487578,2.3138,330.393,9,0,10,1,40.21890436,28.41204827,5.007623697,-2.235294989,4.723442657,0.504836381,1,330.3930000000001
COCCSCCO,0.967,2-(2-methoxyethylsulfanyl)ethanol,35.40990953,2.553523385,0.667419706,1.594010828,0.308870693,0.92661208,8,124.12,6.27,0.055244529,0.055244529,0.272203326,-0.395518541,0.3583,136.216,3,1,3,0,11.76188495,11.76188495,0.0,0.0,1.680065193,0.553245272,1,136.216
COCCc1ccc(OCC(O)CNC(C)C)cc1,1.887,1-[4-(2-methoxyethyl)phenoxy]-3-(propan-2-ylamino)propan-2-ol,337.7488527,4.9145264,2.722324033,2.722324033,1.595342823,1.595342823,19,242.169,7.154648081,0.118956222,0.118956222,-0.490214884,-0.490849113,1.6132,267.369,4,2,4,1,0.0,0.0,19.41092589,1.218724921,1.698475571,0.713569619,1,267.36899999999997
COCCc1ccccc1,1.521,2-methoxyethylbenzene,169.3429574,2.228397839,1.437686015,1.437686015,0.864590441,0.864590441,10,124.098,2.193904845,0.050217196,0.050217196,0.809537037,-0.384345419,1.8755,136.194,1,0,1,1,0.0,0.0,5.563451492,1.337361111,1.725138889,0.616072688,1,136.194
COCN(C)N=O,2.172,n-(methoxymethyl)-n-methylnitrous amide,56.89659695,1.15707336,0.455318602,0.455318602,0.210404698,0.210404698,7,96.045,3.183247201,0.13684191,0.13684191,0.253472222,-0.362763083,0.2035,104.109,3,0,4,0,0.0,0.0,0.0,0.0,3.039861111,0.291642346,1,104.109
COCNC(=O)CSP(=S)(OC)OC,2.636,2-dimethoxyphosphinothioylsulfanyl-n-(methoxymethyl)acetamide,217.8770439,8.642668104,1.214646684,6.890109096,0.52132261,3.191544505,14,245.177,5.951455171,0.246795571,0.246795571,-2.318798462,-0.364497674,0.957,259.289,6,1,8,0,34.78929821,17.0752624,0.0,-2.318798462,4.455139059,0.542608466,1,259.289
COCOCCO,1.213,2-(methoxymethoxy)ethanol,26.1158779,1.038381353,0.436809124,0.436809124,0.206808621,0.206808621,7,96.041,5.88,0.145943642,0.145943642,0.058888889,-0.39397833,-0.4008,106.121,3,1,3,0,0.0,0.0,0.0,0.0,1.539061791,0.391204111,1,106.121
COCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1.371,"2,6-ditert-butyl-4-(methoxymethyl)phenol",384.6987053,6.972559861,3.096735995,3.096735995,2.087684333,2.087684333,18,224.174,3.25733855,0.12254377,0.12254377,-0.075560752,-0.507340668,4.1336,250.382,2,1,2,1,0.0,0.0,58.23277767,2.940637755,1.694822373,0.854698016,1,250.38199999999998
COCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)cc1,2.2,"[4-(methoxymethyl)phenyl]methyl 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate",550.5479573,6.926058476,4.392579157,4.392579157,2.940659647,2.940659647,22,276.206,3.773502734,0.309956097,0.309956097,-0.08938143,-0.460565713,4.1146,302.414,3,0,3,2,5.969305288,0.0,38.82185178,3.382864167,1.676544896,0.585661759,2,302.41400000000004
