SMILES,pLD50,source
COCC(C)N(C(=O)CCl)c1c(C)csc1C,2.8565136283196937,USA data.gov
COCC(C)O,1.202,TDC
COCC(C)OC(C)=O,1.1900229485,"Hillary,TDC,TOXRIC,USA data.gov"
COCC(C)OCC(C)OC(C)CO,1.809311355,TOXRIC
COCC(C)OCC(C)OCC(C)O,1.809,Hillary
COCC(O)Cn1ccnc1[N+](=O)[O-],1.975005671548537,"Hillary,TOXRIC,USA data.gov"
COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1,2.144268226,TOXRIC
COCC1CN(c2ccc(OCc3cccc(C#N)c3)cc2)C(=O)O1,2.052261612,TOXRIC
COCC1CO1,2.284,Hillary
COCC1COC(Cn2ccnc2)(c2cc3cc(Cl)cc(Cl)c3o2)O1,2.583460632,TOXRIC
COCC1COC(Cn2ccnc2)(c2cc3ccccc3o2)O1,2.49740103,TOXRIC
COCC1COC(Cn2cncn2)(c2cc3cc(Cl)cc(Cl)c3o2)O1,2.584578837,TOXRIC
COCC1COC(Cn2cncn2)(c2cc3ccccc3o2)O1,2.498763914,TOXRIC
COCC1CS1,1.6814999999999998,"Hillary,TDC"
COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CCC(=O)C2(C)CC1,4.1217570595836985,"Hillary,TDC,TOXRIC,USA data.gov"
COCC=O,1.502169595,"Hillary,TOXRIC"
COCCC#N,1.2874956588205575,"Hillary,TOXRIC,USA data.gov"
COCCC(C)OC,1.5305,"Hillary,TDC"
COCCCN,2.07500162215038,USA data.gov
COCCCNc1nc(NC(C)C)nc(SC)n1,1.7348119185000002,"Hillary,TOXRIC"
COCCCNc1nc(NCCCOC)nc(SC)n1,2.333019133,"Hillary,TOXRIC"
COCCCO,1.1980973564183177,"Hillary,TDC,TOXRIC,USA data.gov"
COCCCOCC(C)OCCCOC(=O)c1ccccc1,1.7531271622152307,"TOXRIC,USA data.gov"
COCCN(C(=O)CCl)c1c(C)cccc1C,2.203687169039568,"Hillary,TOXRIC,USA data.gov"
COCCN1C(=O)C2C3C=C(C(O)(c4ccccc4)c4ccccn4)C(/C3=C(/c3ccccc3)c3ccccn3)C2C1=O,4.801,Hillary
COCCN1C(=O)C2C3C=C(C(O)(c4ccccc4)c4ccccn4)C(C3=C(c3ccccc3)c3ccccn3)C2C1=O,4.801373978233212,"TOXRIC,USA data.gov"
COCCN1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1,2.905059335,"Hillary,TDC,TOXRIC,USA data.gov"
COCCNC(=O)CSP(=S)(OC)OC,2.813415765767196,"Hillary,TOXRIC,USA data.gov"
COCCNC(=O)c1ccnc(C(=O)NCCOC)c1,1.750218254,TOXRIC
COCCNC(=O)c1nc2c(N)nc(-c3ccccc3)nc2nc1NCCOC,1.8992163777810862,"Hillary,TDC,TOXRIC,USA data.gov"
COCCO,1.4985143946348531,"Hillary,TDC,TOXRIC,USA data.gov"
COCCOC,1.224856535382928,USA data.gov
COCCOC(=O)/C(=C/c1cccc([N+](=O)[O-])c1)C(C)=O,1.768,Hillary
COCCOC(=O)/C=C\C(=O)OCCOC,1.842,Hillary
COCCOC(=O)C(=Cc1cccc([N+](=O)[O-])c1)C(C)=O,1.7683050390629793,"TOXRIC,USA data.gov"
COCCOC(=O)C(=O)Nc1nc(-c2ccccc2)cs1,2.153769501,TOXRIC
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,2.184205976917977,"Hillary,TOXRIC,USA data.gov"
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,2.048,Hillary
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,2.047795421217426,"TDC,TOXRIC,USA data.gov"
COCCOC(=O)C=CC(=O)OCCOC,1.8421755955586536,"TDC,TOXRIC,USA data.gov"
COCCOC(=O)CC#N,1.522,"Hillary,TDC,TOXRIC"
COCCOC(=O)CC(C)=O,1.505608459773502,USA data.gov
COCCOC(=O)CCCCCCCCC(=O)OCCOC,1.80681515501009,"Hillary,TDC,TOXRIC,USA data.gov"
COCCOC(=O)N(CO)CO,1.1520000000000001,"Hillary,TDC"
COCCOC(=O)Nc1nc(N2CC=CCC2)cc2nc(=O)on12,1.923399466,TOXRIC
COCCOC(=O)c1ccccc1C(=O)OCCOC,1.8072458941683995,USA data.gov
COCCOC(C)=O,1.609969558912572,"Hillary,TDC,TOXRIC,USA data.gov"
COCCOC(C)OCCOC,1.737879167,"Hillary,TDC,TOXRIC,USA data.gov"
COCCOC(N)=O,1.035,"Hillary,TDC,TOXRIC"
COCCOC=C1OC2=C(C(=O)N1c1ccccn1)N(C)S(=O)(=O)c1cc(Cl)sc12,4.194910068,TOXRIC
COCCOCCO,1.3473744274230364,"Hillary,USA data.gov"
COCCOCCOC,1.3951389220000001,"Hillary,TDC,TOXRIC,USA data.gov"
COCCOCCOC(=O)C(=O)Nc1nc(-c2ccccc2)cs1,2.21212068,TOXRIC
COCCOCCOC(C)=O,1.1321397525,"Hillary,TDC,TOXRIC,USA data.gov"
COCCOCCOCCO,1.1528955722921783,"Hillary,TDC,USA data.gov"
COCCOCCOCCOC(C)=O,1.2729880016430275,"Hillary,TDC,TOXRIC,USA data.gov"
COCCOCCOCCOCCOC,1.636,"Hillary,TDC,TOXRIC,USA data.gov"
COCCOCc1ccccc1,1.861,"Hillary,TDC,TOXRIC"
COCCOP(=O)(OCCOC)OCCOC,1.207,Hillary
COCCO[Si](CCCl)(OCCOC)OCCOC,2.5571823389999997,"Hillary,TDC,TOXRIC,USA data.gov"
COCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,2.455307486505909,"Hillary,TOXRIC,USA data.gov"
COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,1.60068809,TOXRIC
COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,1.9990421074102782,"Hillary,TDC,TOXRIC,USA data.gov"
COCCOc1cnc([N-]S(=O)(=O)c2ccccc2)nc1.[Na+],2.0654145897242877,USA data.gov
COCCOc1nc(Nc2ccc(C=Cc3ccc(Nc4nc(OCCOC)nc(N(C)CCS(=O)(=O)O)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)nc(N(C)CCS(=O)(=O)O)n1,1.802093825,TOXRIC
COCCOc1nnc(CSP(=S)(OC)OC)s1,2.968,"Hillary,TDC"
COCCSCCO,0.9935,"Hillary,TDC"
COCCc1ccc(OCC(O)CNC(C)C)cc1,1.887,"Hillary,TDC,TOXRIC"
COCCc1ccccc1,1.5211870594999999,"Hillary,TOXRIC"
COCCl,2.2069013989399444,USA data.gov
COCN(C)N=O,2.172195117473332,"Hillary,TDC,TOXRIC,USA data.gov"
COCNC(=O)CSP(=S)(OC)OC,2.636,"Hillary,TDC,TOXRIC"
COCOC,1.0736181993589846,USA data.gov
COCOC1CCCCCCCCCCC1,1.659680458,TOXRIC
COCOCCO,1.212943988566453,"Hillary,TDC,TOXRIC,USA data.gov"
COC[CH2][Hg][O]C(C)=O,4.105472033,TOXRIC
COC[CH2][Hg][O][Si](=O)[O][Hg][CH2]COC,2.717932425,TOXRIC
COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,3.043247,TOXRIC
COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)[O-])c1-c1ccc(F)cc1.[Na+],3.0635390377969403,USA data.gov
COCc1c(CO)cnc(C)c1O,1.930503603,TOXRIC
COCc1c(CO)cnc(C)c1O.Cl,2.009328336032574,USA data.gov
COCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2nc[nH]n12,3.140328883,TOXRIC
COCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1.371126748,"Hillary,TDC,TOXRIC,USA data.gov"
COCc1ccc(-c2ccc(COC)cc2)cc1,2.248934976493695,USA data.gov
COCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)cc1,2.2,"Hillary,TDC,USA data.gov"
COCc1ccccc1,1.096,TDC
CON(C(=O)CSP(=S)(OC)OC)C(C)C,3.043,"Hillary,TDC,TOXRIC"
CON(C(=O)c1cc(C)oc1C)C1CCCCC1,1.8228728097028664,"Hillary,TDC,TOXRIC,USA data.gov"
CON(C)C(=O)/C=C(\C)OP(=O)(OC)OC,5.102,Hillary
CON(C)C(=O)C=C(C)OP(=O)(OC)OC,5.102418268399325,USA data.gov
CON(C)C(=O)CC(SP(=S)(OC)OC)C(=O)N(C)OC,4.411,"Hillary,TDC,TOXRIC"
CON(C)C(=O)Nc1cc(C(C)(C)C)ns1,2.687229221,TOXRIC
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,2.135120332937409,"Hillary,TDC,TOXRIC,USA data.gov"
CON(C)C(=O)Nc1ccc(Br)cc1,2.112,"Hillary,TDC,TOXRIC"
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,2.337,"Hillary,TOXRIC,USA data.gov"
CON(C)C(=O)Nc1ccc(Cl)cc1,2.076231217,"Hillary,TDC,TOXRIC,USA data.gov"
CON1CC/C(=C\c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)C1=O,3.314,Hillary
CON1CCC(=Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)C1=O,3.313600009,TOXRIC
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,1.357433595,TOXRIC
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,1.6277661651526087,"TOXRIC,USA data.gov"
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3cnns3)CSC12)c1csc(N)n1,1.71063178,TOXRIC
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CSC12)c1csc(N)n1,1.743973601,TOXRIC
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[N+]34CCC(C(N)=O)(CC3)CC4)CSC12)c1nsc(N)n1,1.741648664,TOXRIC
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3cccc4c3CCC4)CSC12)c1csc(N)n1,1.809220395,TOXRIC
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(N)n1,1.583664569,TOXRIC
CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CSC12)c1ccco1,1.707979582,TOXRIC
CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CSC12)c1csc(N)n1,2.40788526,TOXRIC
CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1,2.085336058,TOXRIC
CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(Cn3nnc(C)n3)CSC12)c1csc(N)n1,1.995377759,TOXRIC
CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1,5.009000219624035,USA data.gov
CON=C(C)C(=NOC(=O)N(C)SN(C)C(=O)ON=C(C(=O)N(C)C)C(C)=NOC)C(=O)N(C)C,4.313,TDC
CON=C(C)C(=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC)C(=O)N(C)C,4.263,TDC
CON=C(C)C(=NOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(=O)N(C)C,4.695,TDC
CON=C(C)C(=NOC(=O)N(C)SN(C)C(=O)Oc1cccc2ccccc12)C(=O)N(C)C,3.4730000000000003,TDC
CON=C(C)C(=NOC(=O)N(C)SSC(C)(C)C)C(=O)N(C)C,4.261,TDC
CON=C(C)C(=NOC(=O)N(C)Sc1ccc(C(C)(C)C)cc1)C(=O)N(C)C,4.134,TDC
CON=C(Cc1cccnc1)c1ccc(Cl)cc1Cl,2.2383463608111525,"TOXRIC,USA data.gov"
CON=CC1=CCCN(C(=O)Oc2ccc(C(C)C)cc2)C1,2.480544445,TOXRIC
CON=CC1=CCCN(C(=O)Oc2ccc(Cl)cc2)C1,2.469436132,TOXRIC
CON=CC1=CCCN(C)C1,2.710999731,TOXRIC
CON=CC1=CCCN(C)C1.Cl,2.8031702226664037,USA data.gov
CON=CC1=CCCN(O)C1,3.892609326,TOXRIC
CON=CC1=CCCN(OC(=O)Nc2ccc(Cl)cc2)C1,2.7920227585,"TDC,TOXRIC"
CON=CC1=CCCNC1,4.067523398,TOXRIC
CON=CC1=CCCNC1.Cl,4.167925020152851,USA data.gov
CON=Cc1ccc(OCC(O)(Cn2cncn2)C(C)(C)C)cc1,2.557406611,"TDC,TOXRIC,USA data.gov"
COP(=N)(S)OC,2.536841639,TOXRIC
COP(=N)(S)Oc1cc(Cl)c(Cl)cc1Cl,2.64138628,TOXRIC
COP(=N)(S)Oc1ccc(C(C)(C)C)cc1Cl,2.554172894,TOXRIC
COP(=N)(S)Oc1ccccc1C(=O)OC(C)C,3.762367921,TOXRIC
COP(=N)(S)SC,2.798512533,TOXRIC
COP(=O)(/N=C1/SCCN1C)SC,5.213,Hillary
COP(=O)(/N=C1\SCC(C)S1)OC,3.838,Hillary
COP(=O)(CCC(=O)NCO)OC,1.2108279805,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(CSSCP(=O)(OC)OC)OC,3.6,Hillary
COP(=O)(N=C1SCC(C)S1)OC,3.83822124,"TDC,TOXRIC"
COP(=O)(N=C1SCCN1C)SC,5.213418363,TOXRIC
COP(=O)(NC(=O)C(C)C)SC,2.625771202,TOXRIC
COP(=O)(NC(=O)C(Cl)Cl)SC,2.702532205,TOXRIC
COP(=O)(NC(=O)CCCCl)SC,4.913113667753427,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(NC(C)=O)SC,2.418,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(NC=O)SC,2.9494978605976074,"Hillary,TOXRIC,USA data.gov"
COP(=O)(OC)C(O)(C(F)F)C(F)F,4.4260648765,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,2.885094704566324,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(OC)C(OC(=O)CCl)C(Cl)(Cl)Cl,2.9870413442767507,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(OC)C(OC(C)=O)=C(Cl)Cl,2.9429279801335904,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(OC)N1CCOCC1,1.518792202,"Hillary,TOXRIC,USA data.gov"
COP(=O)(OC)O/C(=C(/Cl)Br)c1ccc(Cl)cc1Cl,3.584,Hillary
COP(=O)(OC)O/C(=C/Cl)c1cc(Cl)ccc1Cl,1.942,Hillary
COP(=O)(OC)O/C(=C\Br)c1ccc(Cl)cc1Cl,3.223,Hillary
COP(=O)(OC)O/C(=C\Cl)c1cc(Cl)c(Cl)cc1Cl,2.4215,Hillary
COP(=O)(OC)O/C(=C\Cl)c1ccc(Cl)cc1Cl,3.532,Hillary
COP(=O)(OC)O/C(C)=C/C(=O)N(C)C,4.261,Hillary
COP(=O)(OC)O/C(C)=C/C(=O)OC(C)c1ccccc1,3.678,Hillary
COP(=O)(OC)O/C(C)=C/C(=O)OCc1ccc(Cl)cc1,3.382,Hillary
COP(=O)(OC)O/C(C)=C/C(=O)OCc1ccccc1,3.729,Hillary
COP(=O)(OC)O/C(C)=C/C(=O)Oc1ccc(C)cc1,3.232,Hillary
COP(=O)(OC)O/C(C)=C\C(=O)OC(C)c1ccccc1,3.913,Hillary
COP(=O)(OC)OC,2.2220406725,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(OC)OC(=C(Br)Br)c1ccc(Cl)cc1Cl,3.402610971,"Hillary,TOXRIC,USA data.gov"
COP(=O)(OC)OC(=C(Cl)Br)c1ccc(Cl)cc1Cl,3.5838394472324007,"TOXRIC,USA data.gov"
COP(=O)(OC)OC(=C(Cl)Cl)c1ccc(Cl)cc1Cl,3.526,"Hillary,TDC,TOXRIC"
COP(=O)(OC)OC(=CBr)c1ccc(Cl)cc1Cl,3.222970674278394,"TDC,TOXRIC,USA data.gov"
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,3.921689187237714,"TDC,USA data.gov"
COP(=O)(OC)OC(=CCl)c1cc(Cl)ccc1Cl,1.941869213874586,"TOXRIC,USA data.gov"
COP(=O)(OC)OC(=CCl)c1ccc(Cl)cc1Cl,3.531503808018708,"TDC,TOXRIC,USA data.gov"
COP(=O)(OC)OC(Br)C(Br)(Br)Br,3.406994896,"Hillary,TOXRIC"
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,3.399945432,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(OC)OC(C)=CC(=O)N(C)C,4.261,"TDC,TOXRIC,USA data.gov"
COP(=O)(OC)OC(C)=CC(=O)OC(C)c1ccccc1,3.8541854365,"TDC,TOXRIC"
COP(=O)(OC)OC(C)=CC(=O)OCc1ccc(Cl)cc1,3.3818152655000002,"TDC,TOXRIC"
COP(=O)(OC)OC(C)=CC(=O)OCc1ccccc1,3.7292906497183527,"TDC,TOXRIC,USA data.gov"
COP(=O)(OC)OC(C)=CC(=O)Oc1ccc(C)cc1,3.231966009,"TDC,TOXRIC,USA data.gov"
COP(=O)(OC)OC(Cl)C(Cl)(Br)Br,3.890241305816626,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(OC)OC(Cl)C(Cl)(Cl)Cl,4.319,"Hillary,TDC,TOXRIC"
COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC,2.049761034,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(OC)OC1=C(Cl)C2C=CCC12,3.416741027,"Hillary,TOXRIC,USA data.gov"
COP(=O)(OC)OC=C(Br)Br,3.088,"Hillary,TDC,TOXRIC"
COP(=O)(OC)OC=C(Cl)Cl,4.114,"Hillary,TOXRIC,USA data.gov"
COP(=O)(OC)OCCNC(=O)C=C(C)Cl,3.865787201,TOXRIC
COP(=O)(OC)OCNC(=O)C=C(C)Cl,3.892448778,TOXRIC
COP(=O)(OC)OCc1ccccc1,5.084,TDC
COP(=O)(OC)ON1C(=O)c2cccc3cccc(c23)C1=O,3.661711298,"Hillary,TOXRIC,USA data.gov"
COP(=O)(OC)OP(=O)(OC)OC,5.138917243,"Hillary,TOXRIC,USA data.gov"
COP(=O)(OC)Oc1cc(C)n(C)c(=O)c1,4.9290663188596024,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(OC)Oc1ccc(Cl)cc1Cl,3.734056975,TOXRIC
COP(=O)(OC)Oc1ccc(S(C)(=O)=O)c(C)c1,3.9918086776437693,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(OC)Oc1ccc(SC)cc1,4.5498868615,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,4.03685602367174,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,4.449614143208614,"Hillary,TOXRIC,USA data.gov"
COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,4.8782002805,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(OC)Oc1nc(Cl)c(Cl)cc1Cl,2.54736677480437,"Hillary,TOXRIC,USA data.gov"
COP(=O)(OC)SC,4.017215630000001,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(OC)SC(C)(C)C,3.495033488859678,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(OC)SC(C)C,3.2319293985581248,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(OC)SC(CC(=O)OC(C)C)C(=O)OC(C)C,3.455289086,"Hillary,TOXRIC,USA data.gov"
COP(=O)(OC)SC(P(=O)(OC)OC)=P(OC)(OC)OC,4.007034577,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(OC)SCC(Cl)(Cl)Cl,3.2609370055556246,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(OC)SCCSC,4.033954236,"Hillary,TOXRIC,USA data.gov"
COP(=O)(OC)SCCSP(=O)(OC)OC,3.599645183,TOXRIC
COP(=O)(OC)SCN1C(=O)c2ccccc2C1=O,3.779985733710986,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,2.44,"Hillary,TDC,TOXRIC"
COP(=O)(OC)Sc1ccc(Cl)cc1,3.4027673865,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(OC)Sc1ccc([N+](=O)[O-])cc1,3.787846743,"Hillary,TOXRIC,USA data.gov"
COP(=O)(OC)c1ccccc1,2.616643528,TOXRIC
COP(=O)(OC1CCCCC1)SC,2.97077222461062,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(OC1CCCCC1)Sc1ccc(Cl)cc1,3.302,"Hillary,TDC,TOXRIC"
COP(=O)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,3.526,"Hillary,TDC,TOXRIC"
COP(=O)(Oc1ccc([N+](=O)[O-])c(C)c1)SC,2.9447711016942124,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(Oc1ccc([N+](=O)[O-])c(Cl)c1)SC,3.4738573205,"Hillary,TOXRIC"
COP(=O)(Oc1ccccc1)OC(Br)C(Cl)(Cl)Br,2.947145774,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(SC(C)C)SC(C)C,3.282995092243173,"Hillary,TOXRIC,USA data.gov"
COP(=O)(SC)N(C)C(C)=O,1.993934053,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=O)(SC)SC,3.821087540649282,"Hillary,TOXRIC,USA data.gov"
COP(=O)(SC)c1ccccc1,3.563044118,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=S)(Cl)Cl,2.884997736,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=S)(Cl)OC,2.473249009,"Hillary,TOXRIC,USA data.gov"
COP(=S)(N=C1SCCS1)OC,4.386,"Hillary,TDC,TOXRIC"
COP(=S)(NC(=S)N(C)CCO)OC,4.3329757835,"Hillary,TOXRIC"
COP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],2.993,Hillary
COP(=S)(NC(C)C)Oc1ccc(Cl)cc1Cl,3.066,Hillary
COP(=S)(OC(C)C)SCN1C(=O)c2ccccc2C1=O,3.8391648478519165,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=S)(OC)C(C(=O)O)c1ccccc1,1.7620899465000002,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=S)(OC)N(C)C(=O)Oc1cccc2c1OC(C)(C)C2,3.362177004,TOXRIC
COP(=S)(OC)O/C(=C/Cl)c1ccc(Cl)cc1Cl,3.496,Hillary
COP(=S)(OC)OC,2.444,"Hillary,TDC,TOXRIC"
COP(=S)(OC)OC(=CCl)c1ccc(Cl)cc1Cl,3.4958702730000004,"TDC,TOXRIC"
COP(=S)(OC)OC(C)(C)C1CC=C(C)CC1,3.046828729,"Hillary,TOXRIC"
COP(=S)(OC)OC1C2(C)CCC(C2)C1(C)C,3.046828729,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=S)(OC)OC1CC(C)CCC1C(C)C,2.5726702782442747,"Hillary,TOXRIC,USA data.gov"
COP(=S)(OC)OC1CCCCC1,1.8881788464999998,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,1.78,"Hillary,TDC,TOXRIC"
COP(=S)(OC)Oc1cc(C(C)C)ccc1C,2.563,"Hillary,TDC,TOXRIC"
COP(=S)(OC)Oc1cc(C)c(Cl)cc1C(C)C,2.791,"Hillary,TDC,TOXRIC"
COP(=S)(OC)Oc1cc(C)c(SC)c(C)c1,2.4659604620793445,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=S)(OC)Oc1cc(C)ccc1C(C)C,2.5630996875000003,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=S)(OC)Oc1cc(C)n(C)c(=O)c1,5.5109102995,"Hillary,TOXRIC"
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,2.359,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,2.7110000000000003,"Hillary,TDC,TOXRIC"
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,2.2487970655,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=S)(OC)Oc1cc(Cl)c([N+](=O)[O-])c(Cl)c1,2.6462089199267336,"Hillary,TOXRIC,USA data.gov"
COP(=S)(OC)Oc1ccc(C#N)c(C)c1,2.410178536,"Hillary,TOXRIC"
COP(=S)(OC)Oc1ccc(C#N)cc1,3.054,"Hillary,TDC,TOXRIC"
COP(=S)(OC)Oc1ccc(C#N)cc1C,2.7110000000000003,"Hillary,TDC,TOXRIC"
COP(=S)(OC)Oc1ccc(C#N)cc1Cl,3.443763698102626,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=S)(OC)Oc1ccc(Cl)c([N+](=O)[O-])c1,2.7748723185,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=S)(OC)Oc1ccc(Cl)cc1C#N,2.443527396,TOXRIC
COP(=S)(OC)Oc1ccc(N=Nc2ccc(Cl)cc2)cc1,2.376298287,TOXRIC
COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,4.065,"Hillary,TOXRIC,USA data.gov"
COP(=S)(OC)Oc1ccc(S(=O)(=O)c2ccc(OP(=S)(OC)OC)cc2)cc1,2.3968075645,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=S)(OC)Oc1ccc(S(C)(=O)=O)c(C)c1,3.3949589735,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=S)(OC)Oc1ccc(S(C)=O)c(C)c1,3.37196521,"Hillary,TOXRIC"
COP(=S)(OC)Oc1ccc(S(N)(=O)=O)cc1,3.269,"Hillary,TDC,TOXRIC"
COP(=S)(OC)Oc1ccc(SC)c(C)c1,3.189147658,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=S)(OC)Oc1ccc(SC)cc1,4.422055154,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=S)(OC)Oc1ccc(SSc2ccc(OP(=S)(OC)OC)cc2)cc1,4.618523990069442,"Hillary,TOXRIC,USA data.gov"
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)c(C)c2)cc1C,3.2961276342673016,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,2.6689160485,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.122080404759495,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,3.0449563745,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,3.018869781128659,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(SC(C)C)c1,2.4710937245,"Hillary,TDC,TOXRIC,USA data.gov"
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,4.641,"Hillary,TDC,TOXRIC,USA data.gov"
